Tract Code,Tract Income Level,Distressed or Under-served Tract,Tract Median Family Income %,2019 FFIEC Est. MSA/MD non-MSA/MD Median Family Income,2019 Est. Tract Median Family Income,2015 Tract Median Family Income,Tract Population,Tract Minority %,Minority Population,Owner Occupied Units,1- to 4- Family Units,Year,County
0731.21,Upper,No,130.09,"$67,000","$87,160","$89,063",4708,28.97,1364,1311,1474,2014,Pierce
0731.22,Middle,No,119.27,"$67,000","$79,911","$81,655",4392,26.25,1153,1130,1379,2014,Pierce
0731.23,Upper,No,144.79,"$67,000","$97,009","$99,130",4549,21.92,997,1303,1510,2014,Pierce
0731.24,Middle,No,117.33,"$67,000","$78,611","$80,330",2793,22.16,619,799,941,2014,Pierce
0731.25,Middle,No,111.54,"$67,000","$74,732","$76,367",9584,29.38,2816,2327,2976,2014,Pierce
0731.26,Middle,No,110.94,"$67,000","$74,330","$75,956",3616,41.57,1503,824,1099,2014,Pierce
0732.00,Middle,No,91.07,"$67,000","$61,017","$62,350",6220,10.56,657,1730,2657,2014,Pierce
0733.01,Middle,No,80.85,"$67,000","$54,170","$55,357",5467,21.82,1193,760,1761,2014,Pierce
0733.02,Middle,No,108.70,"$67,000","$72,829","$74,421",4033,13.74,554,1114,1478,2014,Pierce
0734.04,Middle,No,101.08,"$67,000","$67,724","$69,205",6099,13.82,843,1621,2344,2014,Pierce
0734.05,Moderate,No,59.53,"$67,000","$39,885","$40,762",3649,23.07,842,515,796,2014,Pierce
0734.06,Middle,No,119.63,"$67,000","$80,152","$81,905",4775,18.89,902,954,1332,2014,Pierce
0734.07,Moderate,No,59.05,"$67,000","$39,564","$40,431",3608,17.96,648,579,1150,2014,Pierce
0734.08,Middle,No,110.93,"$67,000","$74,323","$75,946",4124,19.06,786,1183,1645,2014,Pierce
0735.00,Upper,No,123.27,"$67,000","$82,591","$84,395",7030,11.55,812,2158,2733,2014,Pierce
9400.01,Upper,No,143.89,"$67,000","$96,406","$98,516",2760,20.00,552,931,1183,2014,Pierce
9400.02,Middle,No,103.22,"$67,000","$69,157","$70,667",3945,34.78,1372,872,1187,2014,Pierce
9400.03,Middle,No,91.90,"$67,000","$61,573","$62,917",6790,54.92,3729,982,1699,2014,Pierce
9400.04,Middle,No,106.67,"$67,000","$71,469","$73,029",6504,16.53,1075,1968,2592,2014,Pierce
9400.05,Middle,No,113.20,"$67,000","$75,844","$77,500",5839,39.34,2297,1676,2077,2014,Pierce
9400.06,Low,No,25.98,"$67,000","$17,407","$17,788",2447,69.47,1700,67,474,2014,Pierce
9400.07,Moderate,No,68.02,"$67,000","$45,573","$46,574",3150,62.16,1958,620,1131,2014,Pierce
9400.08,Middle,No,114.90,"$67,000","$76,983","$78,667",5902,34.65,2045,1532,1905,2014,Pierce
9400.09,Middle,No,109.76,"$67,000","$73,539","$75,144",2845,16.94,482,893,1078,2014,Pierce
9400.10,Moderate,No,73.89,"$67,000","$49,506","$50,588",3985,18.32,730,1121,1680,2014,Pierce
9400.11,Upper,No,169.47,"$67,000","$113,545","$116,023",4106,25.45,1045,1487,1652,2014,Pierce
0721.08,Moderate,No,78.09,"$71,000","$55,444","$53,468",5648,41.82,2362,1109,2309,2015,Pierce
0721.09,Upper,No,133.15,"$71,000","$94,537","$91,161",3468,24.57,852,1048,1311,2015,Pierce
0721.11,Middle,No,87.15,"$71,000","$61,877","$59,667",2514,30.43,765,533,790,2015,Pierce
0721.12,Middle,No,100.15,"$71,000","$71,107","$68,569",4369,44.79,1957,1033,1571,2015,Pierce
0723.05,Middle,No,108.85,"$71,000","$77,284","$74,526",5903,21.36,1261,1765,2380,2015,Pierce
0723.07,Middle,No,114.47,"$71,000","$81,274","$78,375",4357,32.02,1395,984,1297,2015,Pierce
0723.08,Middle,No,119.62,"$71,000","$84,930","$81,895",6886,29.57,2036,1668,2333,2015,Pierce
0723.09,Middle,No,97.43,"$71,000","$69,175","$66,704",5892,26.29,1549,1329,1712,2015,Pierce
0723.10,Middle,No,99.75,"$71,000","$70,823","$68,292",3803,30.55,1162,903,1064,2015,Pierce
0723.11,Low,No,49.81,"$71,000","$35,365","$34,105",4231,35.57,1505,597,1115,2015,Pierce
0723.12,Moderate,No,68.29,"$71,000","$48,486","$46,757",5612,48.11,2700,969,1415,2015,Pierce
0723.13,Upper,No,138.13,"$71,000","$98,072","$94,570",3797,33.16,1259,1051,1364,2015,Pierce
0724.05,Upper,No,144.41,"$71,000","$102,531","$98,866",4107,10.47,430,1229,1583,2015,Pierce
0724.06,Upper,No,142.98,"$71,000","$101,516","$97,888",5831,13.17,768,1783,2153,2015,Pierce
0724.07,Middle,No,118.52,"$71,000","$84,149","$81,146",4790,16.91,810,1128,1625,2015,Pierce
0724.08,Upper,No,125.73,"$71,000","$89,268","$86,078",5919,12.32,729,1682,2156,2015,Pierce
0724.09,Upper,No,156.66,"$71,000","$111,229","$107,257",2510,8.29,208,764,1040,2015,Pierce
0724.10,Upper,No,155.12,"$71,000","$110,135","$106,204",3633,8.81,320,1054,1385,2015,Pierce
0725.03,Middle,No,117.32,"$71,000","$83,297","$80,324",4186,11.56,484,1242,1630,2015,Pierce
0725.04,Upper,No,152.84,"$71,000","$108,516","$104,643",4638,15.11,701,992,1461,2015,Pierce
0725.05,Upper,No,138.03,"$71,000","$98,001","$94,500",6904,12.82,885,2196,2697,2015,Pierce
0725.06,Upper,No,155.62,"$71,000","$110,490","$106,542",3438,9.71,334,1177,1405,2015,Pierce
0725.07,Middle,No,110.67,"$71,000","$78,576","$75,769",2643,9.16,242,825,1232,2015,Pierce
0726.01,Middle,No,102.24,"$71,000","$72,590","$70,000",5235,12.45,652,1406,2076,2015,Pierce
0726.02,Middle,No,106.99,"$71,000","$75,963","$73,250",3898,10.83,422,983,1992,2015,Pierce
0726.03,Moderate,No,76.43,"$71,000","$54,265","$52,326",6462,18.31,1183,1598,2965,2015,Pierce
0728.00,Upper,No,128.86,"$71,000","$91,491","$88,224",8267,36.12,2986,1829,2525,2015,Pierce
0729.01,Moderate,No,64.58,"$71,000","$45,852","$44,219",2507,36.26,909,0,726,2015,Pierce
0729.03,Moderate,No,73.27,"$71,000","$52,022","$50,165",2716,40.35,1096,0,414,2015,Pierce
0729.05,Moderate,No,57.35,"$71,000","$40,719","$39,263",5214,38.99,2033,22,1237,2015,Pierce
0729.06,Moderate,No,57.05,"$71,000","$40,506","$39,063",1392,29.67,413,0,63,2015,Pierce
0729.07,Moderate,No,53.59,"$71,000","$38,049","$36,694",4679,44.03,2060,14,1044,2015,Pierce
0730.01,Middle,No,93.70,"$71,000","$66,527","$64,152",6082,15.88,966,1401,2122,2015,Pierce
0730.05,Middle,No,107.39,"$71,000","$76,247","$73,527",5431,12.08,656,1691,1970,2015,Pierce
0730.06,Middle,No,112.42,"$71,000","$79,818","$76,971",3828,12.38,474,963,1207,2015,Pierce
0731.08,Middle,No,93.77,"$71,000","$66,577","$64,202",7451,33.40,2489,1761,2478,2015,Pierce
0731.10,Upper,No,150.26,"$71,000","$106,685","$102,875",3864,15.97,617,1258,1397,2015,Pierce
0731.11,Upper,No,120.82,"$71,000","$85,782","$82,721",4346,19.72,857,1027,1406,2015,Pierce
0731.13,Middle,No,102.81,"$71,000","$72,995","$70,389",6364,23.57,1500,1722,2127,2015,Pierce
0731.14,Middle,No,96.47,"$71,000","$68,494","$66,050",5610,23.64,1326,1447,1904,2015,Pierce
0731.15,Middle,No,105.71,"$71,000","$75,054","$72,375",4449,18.77,835,1210,1505,2015,Pierce
0731.16,Middle,No,111.20,"$71,000","$78,952","$76,136",3352,16.53,554,1003,1237,2015,Pierce
0731.17,Middle,No,103.03,"$71,000","$73,151","$70,541",3791,12.08,458,1151,1361,2015,Pierce
0731.18,Upper,No,122.47,"$71,000","$86,954","$83,846",4601,12.65,582,1580,1787,2015,Pierce
0731.19,Middle,No,111.27,"$71,000","$79,002","$76,182",3154,11.32,357,1041,1287,2015,Pierce
0731.20,Middle,No,113.76,"$71,000","$80,770","$77,885",3412,29.69,1013,775,1161,2015,Pierce
0731.21,Upper,No,130.09,"$71,000","$92,364","$89,063",4708,28.97,1364,1311,1474,2015,Pierce
0731.22,Middle,No,119.27,"$71,000","$84,682","$81,655",4392,26.25,1153,1130,1379,2015,Pierce
0731.23,Upper,No,144.79,"$71,000","$102,801","$99,130",4549,21.92,997,1303,1510,2015,Pierce
0731.24,Middle,No,117.33,"$71,000","$83,304","$80,330",2793,22.16,619,799,941,2015,Pierce
0731.25,Middle,No,111.54,"$71,000","$79,193","$76,367",9584,29.38,2816,2327,2976,2015,Pierce
0731.26,Middle,No,110.94,"$71,000","$78,767","$75,956",3616,41.57,1503,824,1099,2015,Pierce
0732.00,Middle,No,91.07,"$71,000","$64,660","$62,350",6220,10.56,657,1730,2657,2015,Pierce
0733.01,Middle,No,80.85,"$71,000","$57,404","$55,357",5467,21.82,1193,760,1761,2015,Pierce
0733.02,Middle,No,108.70,"$71,000","$77,177","$74,421",4033,13.74,554,1114,1478,2015,Pierce
0734.04,Middle,No,101.08,"$71,000","$71,767","$69,205",6099,13.82,843,1621,2344,2015,Pierce
0734.05,Moderate,No,59.53,"$71,000","$42,266","$40,762",3649,23.07,842,515,796,2015,Pierce
0734.06,Middle,No,119.63,"$71,000","$84,937","$81,905",4775,18.89,902,954,1332,2015,Pierce
0734.07,Moderate,No,59.05,"$71,000","$41,926","$40,431",3608,17.96,648,579,1150,2015,Pierce
0734.08,Middle,No,110.93,"$71,000","$78,760","$75,946",4124,19.06,786,1183,1645,2015,Pierce
0735.00,Upper,No,123.27,"$71,000","$87,522","$84,395",7030,11.55,812,2158,2733,2015,Pierce
9400.01,Upper,No,143.89,"$71,000","$102,162","$98,516",2760,20.00,552,931,1183,2015,Pierce
9400.02,Middle,No,103.22,"$71,000","$73,286","$70,667",3945,34.78,1372,872,1187,2015,Pierce
9400.03,Middle,No,91.90,"$71,000","$65,249","$62,917",6790,54.92,3729,982,1699,2015,Pierce
9400.04,Middle,No,106.67,"$71,000","$75,736","$73,029",6504,16.53,1075,1968,2592,2015,Pierce
9400.05,Middle,No,113.20,"$71,000","$80,372","$77,500",5839,39.34,2297,1676,2077,2015,Pierce
9400.06,Low,No,25.98,"$71,000","$18,446","$17,788",2447,69.47,1700,67,474,2015,Pierce
9400.07,Moderate,No,68.02,"$71,000","$48,294","$46,574",3150,62.16,1958,620,1131,2015,Pierce
9400.08,Middle,No,114.90,"$71,000","$81,579","$78,667",5902,34.65,2045,1532,1905,2015,Pierce
9400.09,Middle,No,109.76,"$71,000","$77,930","$75,144",2845,16.94,482,893,1078,2015,Pierce
9400.10,Moderate,No,73.89,"$71,000","$52,462","$50,588",3985,18.32,730,1121,1680,2015,Pierce
9400.11,Upper,No,169.47,"$71,000","$120,324","$116,023",4106,25.45,1045,1487,1652,2015,Pierce
0602.00,Upper,No,166.93,"$71,000","$118,520","$114,286",1928,49.64,957,143,206,2015,Pierce
0603.00,Middle,No,114.07,"$71,000","$80,990","$78,095",4106,14.59,599,1301,1658,2015,Pierce
0604.00,Upper,No,132.62,"$71,000","$94,160","$90,795",3896,13.89,541,1323,1630,2015,Pierce
0605.00,Upper,No,158.48,"$71,000","$112,521","$108,500",3923,13.18,517,1336,1650,2015,Pierce
0606.00,Upper,No,143.38,"$71,000","$101,800","$98,164",5262,16.93,891,1256,2088,2015,Pierce
0607.00,Upper,No,120.75,"$71,000","$85,733","$82,669",6523,16.77,1094,1169,2185,2015,Pierce
0608.00,Upper,No,125.82,"$71,000","$89,332","$86,141",4940,13.91,687,1710,2233,2015,Pierce
0609.03,Upper,No,121.46,"$71,000","$86,237","$83,158",3043,21.20,645,972,1111,2015,Pierce
0609.04,Moderate,No,59.29,"$71,000","$42,096","$40,593",5015,23.83,1195,958,1739,2015,Pierce
0609.05,Middle,No,101.02,"$71,000","$71,724","$69,167",6359,25.63,1630,1576,1687,2015,Pierce
0609.06,Middle,No,93.44,"$71,000","$66,342","$63,971",2045,24.01,491,743,841,2015,Pierce
0610.01,Upper,No,147.38,"$71,000","$104,640","$100,906",3791,18.94,718,1223,1258,2015,Pierce
0610.02,Middle,No,87.39,"$71,000","$62,047","$59,833",4187,33.05,1384,697,1110,2015,Pierce
0611.00,Middle,No,99.08,"$71,000","$70,347","$67,833",6200,27.03,1676,1482,2222,2015,Pierce
0612.00,Moderate,No,77.08,"$71,000","$54,727","$52,772",4968,31.12,1546,1223,1929,2015,Pierce
0613.00,Moderate,No,56.70,"$71,000","$40,257","$38,824",4808,49.27,2369,935,1942,2015,Pierce
0614.00,Low,No,17.84,"$71,000","$12,666","$12,220",4442,54.86,2437,52,479,2015,Pierce
0615.00,Middle,No,86.34,"$71,000","$61,301","$59,113",4742,25.37,1203,187,802,2015,Pierce
0616.01,Low,No,46.16,"$71,000","$32,774","$31,607",1824,36.46,665,116,159,2015,Pierce
0616.02,Middle,No,85.71,"$71,000","$60,854","$58,681",956,35.88,343,48,150,2015,Pierce
0617.00,Moderate,No,55.74,"$71,000","$39,575","$38,167",4578,60.40,2765,735,1471,2015,Pierce
0618.00,Low,No,49.17,"$71,000","$34,911","$33,667",2880,51.08,1471,562,1059,2015,Pierce
0619.00,Moderate,No,70.09,"$71,000","$49,764","$47,991",1961,43.09,845,343,610,2015,Pierce
0620.00,Moderate,No,69.46,"$71,000","$49,317","$47,557",4228,45.29,1915,1069,1529,2015,Pierce
0623.00,Middle,No,80.07,"$71,000","$56,850","$54,821",5244,60.79,3188,1166,1604,2015,Pierce
0624.00,Middle,No,95.03,"$71,000","$67,471","$65,065",5471,36.03,1971,1415,1933,2015,Pierce
0625.00,Middle,No,85.45,"$71,000","$60,670","$58,505",7073,40.70,2879,1903,2743,2015,Pierce
0626.00,Moderate,No,53.53,"$71,000","$38,006","$36,653",2977,50.22,1495,433,949,2015,Pierce
0628.01,Moderate,No,60.04,"$71,000","$42,628","$41,108",6130,49.85,3056,505,1567,2015,Pierce
0628.02,Moderate,No,78.99,"$71,000","$56,083","$54,079",4112,51.12,2102,989,1541,2015,Pierce
0629.00,Moderate,No,76.95,"$71,000","$54,635","$52,682",7365,49.98,3681,1371,2234,2015,Pierce
0630.00,Moderate,No,67.50,"$71,000","$47,925","$46,212",2956,45.64,1349,607,890,2015,Pierce
0631.00,Middle,No,89.29,"$71,000","$63,396","$61,136",4270,39.58,1690,1191,1706,2015,Pierce
0632.00,Middle,No,81.95,"$71,000","$58,185","$56,111",4855,39.32,1909,1615,1951,2015,Pierce
0633.00,Moderate,No,61.59,"$71,000","$43,729","$42,170",7857,66.20,5201,1701,2366,2015,Pierce
0634.00,Middle,No,81.24,"$71,000","$57,680","$55,625",7592,47.30,3591,1539,2170,2015,Pierce
0635.01,Moderate,No,59.24,"$71,000","$42,060","$40,560",4164,56.00,2332,1012,1373,2015,Pierce
0635.02,Moderate,No,73.88,"$71,000","$52,455","$50,580",5179,65.90,3413,975,1477,2015,Pierce
0701.00,Middle,No,106.17,"$71,000","$75,381","$72,692",3406,9.57,326,834,1437,2015,Pierce
0702.03,Upper,No,132.37,"$71,000","$93,983","$90,625",5203,12.95,674,1532,1721,2015,Pierce
0702.04,Moderate,No,79.84,"$71,000","$56,686","$54,662",3598,12.42,447,1101,1375,2015,Pierce
0702.05,Middle,No,114.41,"$71,000","$81,231","$78,333",3458,10.18,352,965,1289,2015,Pierce
0702.06,Middle,No,112.49,"$71,000","$79,868","$77,019",4172,8.10,338,1084,1374,2015,Pierce
0702.07,Middle,No,111.88,"$71,000","$79,435","$76,598",4948,7.80,386,1258,1567,2015,Pierce
0703.07,Upper,No,164.43,"$71,000","$116,745","$112,574",4876,9.74,475,1454,1694,2015,Pierce
0703.08,Middle,No,105.40,"$71,000","$74,834","$72,165",3782,13.22,500,1007,1389,2015,Pierce
0703.09,Upper,No,128.30,"$71,000","$91,093","$87,839",5601,11.21,628,1523,1865,2015,Pierce
0703.10,Upper,No,122.78,"$71,000","$87,174","$84,063",5178,15.82,819,1507,1709,2015,Pierce
0703.11,Middle,No,114.37,"$71,000","$81,203","$78,300",4624,13.65,631,1474,1639,2015,Pierce
0703.12,Upper,No,127.91,"$71,000","$90,816","$87,574",4869,17.95,874,1192,1628,2015,Pierce
0703.13,Middle,No,115.61,"$71,000","$82,083","$79,152",6029,10.17,613,1754,2179,2015,Pierce
0703.14,Upper,No,135.06,"$71,000","$95,893","$92,470",2880,11.98,345,847,1042,2015,Pierce
0703.15,Upper,No,138.93,"$71,000","$98,640","$95,118",4597,21.45,986,1498,1612,2015,Pierce
0703.16,Upper,No,129.83,"$71,000","$92,179","$88,889",5207,33.01,1719,1155,1135,2015,Pierce
0704.01,Upper,No,128.39,"$71,000","$91,157","$87,904",2046,13.69,280,655,773,2015,Pierce
0704.03,Middle,No,98.27,"$71,000","$69,772","$67,281",3693,13.95,515,970,1254,2015,Pierce
0704.04,Upper,No,127.64,"$71,000","$90,624","$87,386",4465,16.19,723,1321,1475,2015,Pierce
0707.03,Middle,No,98.43,"$71,000","$69,885","$67,389",6065,20.48,1242,1219,1867,2015,Pierce
0711.00,Middle,No,94.03,"$71,000","$66,761","$64,375",2362,21.25,502,684,951,2015,Pierce
0712.05,Middle,No,108.60,"$71,000","$77,106","$74,352",4668,15.85,740,1544,1859,2015,Pierce
0712.06,Middle,No,105.45,"$71,000","$74,870","$72,200",6589,23.13,1524,1583,2000,2015,Pierce
0712.07,Moderate,No,67.89,"$71,000","$48,202","$46,483",5671,25.82,1464,933,1716,2015,Pierce
0712.08,Middle,No,97.28,"$71,000","$69,069","$66,603",7128,23.93,1706,1571,2554,2015,Pierce
0712.09,Upper,No,131.92,"$71,000","$93,663","$90,321",4205,17.29,727,1278,1424,2015,Pierce
0712.10,Upper,No,160.87,"$71,000","$114,218","$110,139",4515,17.17,775,1399,1583,2015,Pierce
0713.04,Middle,No,92.12,"$71,000","$65,405","$63,068",5895,25.92,1528,1260,1807,2015,Pierce
0713.05,Middle,No,94.00,"$71,000","$66,740","$64,355",3705,25.32,938,1046,1312,2015,Pierce
0713.06,Middle,No,103.30,"$71,000","$73,343","$70,722",6166,27.21,1678,1923,2319,2015,Pierce
0713.07,Middle,No,100.27,"$71,000","$71,192","$68,649",4629,21.32,987,1101,1485,2015,Pierce
0713.09,Middle,No,113.82,"$71,000","$80,812","$77,928",4335,29.71,1288,1046,1436,2015,Pierce
0713.10,Upper,No,124.88,"$71,000","$88,665","$85,500",4571,25.16,1150,1447,1626,2015,Pierce
0714.03,Middle,No,100.35,"$71,000","$71,249","$68,707",3994,31.45,1256,1134,1554,2015,Pierce
0714.06,Middle,No,109.54,"$71,000","$77,773","$75,000",6126,35.50,2175,1494,2128,2015,Pierce
0714.07,Middle,No,94.83,"$71,000","$67,329","$64,924",6632,30.52,2024,1681,2106,2015,Pierce
0714.08,Middle,No,81.10,"$71,000","$57,581","$55,526",4005,40.62,1627,883,1394,2015,Pierce
0714.09,Moderate,No,75.46,"$71,000","$53,577","$51,667",4409,38.53,1699,983,1530,2015,Pierce
0714.10,Middle,No,100.00,"$71,000","$71,000","$68,462",5724,41.40,2370,1485,2065,2015,Pierce
0714.11,Middle,No,88.69,"$71,000","$62,970","$60,720",4725,45.88,2168,1188,1686,2015,Pierce
0715.03,Middle,No,88.19,"$71,000","$62,615","$60,379",5115,39.98,2045,1247,1748,2015,Pierce
0715.04,Moderate,No,55.89,"$71,000","$39,682","$38,264",5539,30.66,1698,598,1392,2015,Pierce
0715.05,Middle,No,95.01,"$71,000","$67,457","$65,052",5202,35.49,1846,1541,2041,2015,Pierce
0715.06,Middle,No,101.38,"$71,000","$71,980","$69,408",5314,35.98,1912,1361,1724,2015,Pierce
0716.01,Moderate,No,68.45,"$71,000","$48,600","$46,863",4920,54.74,2693,871,1496,2015,Pierce
0716.02,Moderate,No,60.68,"$71,000","$43,083","$41,545",7355,49.14,3614,1266,2005,2015,Pierce
0717.03,Moderate,No,55.74,"$71,000","$39,575","$38,164",3670,63.60,2334,135,477,2015,Pierce
0717.04,Moderate,No,52.17,"$71,000","$37,041","$35,722",4360,71.95,3137,194,523,2015,Pierce
0717.05,Moderate,No,66.23,"$71,000","$47,023","$45,346",3768,45.86,1728,812,1359,2015,Pierce
0717.06,Middle,No,85.25,"$71,000","$60,528","$58,365",1909,50.03,955,245,520,2015,Pierce
0717.07,Moderate,No,68.53,"$71,000","$48,656","$46,920",2853,41.01,1170,536,953,2015,Pierce
0718.03,Middle,No,86.88,"$71,000","$61,685","$59,484",5254,54.17,2846,657,1520,2015,Pierce
0718.05,Moderate,No,58.99,"$71,000","$41,883","$40,392",3625,69.82,2531,362,757,2015,Pierce
0718.06,Low,No,38.65,"$71,000","$27,442","$26,462",4213,69.40,2924,170,725,2015,Pierce
0718.07,Moderate,No,54.40,"$71,000","$38,624","$37,248",3480,52.61,1831,563,681,2015,Pierce
0718.08,Moderate,No,61.12,"$71,000","$43,395","$41,850",3920,62.93,2467,617,1225,2015,Pierce
0719.01,Middle,No,84.50,"$71,000","$59,995","$57,857",4713,42.20,1989,970,1740,2015,Pierce
0719.02,Upper,No,127.80,"$71,000","$90,738","$87,500",5183,23.09,1197,1628,2105,2015,Pierce
0720.00,Moderate,No,56.25,"$71,000","$39,938","$38,512",4779,44.80,2141,434,1701,2015,Pierce
0721.05,Upper,No,131.74,"$71,000","$93,535","$90,192",5230,33.69,1762,1574,1697,2015,Pierce
0721.06,Middle,No,95.63,"$71,000","$67,897","$65,472",5921,41.34,2448,982,1493,2015,Pierce
0721.07,Upper,No,124.01,"$71,000","$88,047","$84,904",4197,31.71,1331,1383,1654,2015,Pierce
0602.00,Upper,No,166.93,"$72,300","$120,690","$114,286",1928,49.64,957,143,206,2016,Pierce
0603.00,Middle,No,114.07,"$72,300","$82,473","$78,095",4106,14.59,599,1301,1658,2016,Pierce
0604.00,Upper,No,132.62,"$72,300","$95,884","$90,795",3896,13.89,541,1323,1630,2016,Pierce
0605.00,Upper,No,158.48,"$72,300","$114,581","$108,500",3923,13.18,517,1336,1650,2016,Pierce
0606.00,Upper,No,143.38,"$72,300","$103,664","$98,164",5262,16.93,891,1256,2088,2016,Pierce
0607.00,Upper,No,120.75,"$72,300","$87,302","$82,669",6523,16.77,1094,1169,2185,2016,Pierce
0608.00,Upper,No,125.82,"$72,300","$90,968","$86,141",4940,13.91,687,1710,2233,2016,Pierce
0609.03,Upper,No,121.46,"$72,300","$87,816","$83,158",3043,21.20,645,972,1111,2016,Pierce
0609.04,Moderate,No,59.29,"$72,300","$42,867","$40,593",5015,23.83,1195,958,1739,2016,Pierce
0609.05,Middle,No,101.02,"$72,300","$73,037","$69,167",6359,25.63,1630,1576,1687,2016,Pierce
0609.06,Middle,No,93.44,"$72,300","$67,557","$63,971",2045,24.01,491,743,841,2016,Pierce
0610.01,Upper,No,147.38,"$72,300","$106,556","$100,906",3791,18.94,718,1223,1258,2016,Pierce
0610.02,Middle,No,87.39,"$72,300","$63,183","$59,833",4187,33.05,1384,697,1110,2016,Pierce
0611.00,Middle,No,99.08,"$72,300","$71,635","$67,833",6200,27.03,1676,1482,2222,2016,Pierce
0612.00,Moderate,No,77.08,"$72,300","$55,729","$52,772",4968,31.12,1546,1223,1929,2016,Pierce
0613.00,Moderate,No,56.70,"$72,300","$40,994","$38,824",4808,49.27,2369,935,1942,2016,Pierce
0614.00,Low,No,17.84,"$72,300","$12,898","$12,220",4442,54.86,2437,52,479,2016,Pierce
0615.00,Middle,No,86.34,"$72,300","$62,424","$59,113",4742,25.37,1203,187,802,2016,Pierce
0616.01,Low,No,46.16,"$72,300","$33,374","$31,607",1824,36.46,665,116,159,2016,Pierce
0616.02,Middle,No,85.71,"$72,300","$61,968","$58,681",956,35.88,343,48,150,2016,Pierce
0617.00,Moderate,No,55.74,"$72,300","$40,300","$38,167",4578,60.40,2765,735,1471,2016,Pierce
0618.00,Low,No,49.17,"$72,300","$35,550","$33,667",2880,51.08,1471,562,1059,2016,Pierce
0619.00,Moderate,No,70.09,"$72,300","$50,675","$47,991",1961,43.09,845,343,610,2016,Pierce
0620.00,Moderate,No,69.46,"$72,300","$50,220","$47,557",4228,45.29,1915,1069,1529,2016,Pierce
0623.00,Middle,No,80.07,"$72,300","$57,891","$54,821",5244,60.79,3188,1166,1604,2016,Pierce
0624.00,Middle,No,95.03,"$72,300","$68,707","$65,065",5471,36.03,1971,1415,1933,2016,Pierce
0625.00,Middle,No,85.45,"$72,300","$61,780","$58,505",7073,40.70,2879,1903,2743,2016,Pierce
0626.00,Moderate,No,53.53,"$72,300","$38,702","$36,653",2977,50.22,1495,433,949,2016,Pierce
0628.01,Moderate,No,60.04,"$72,300","$43,409","$41,108",6130,49.85,3056,505,1567,2016,Pierce
0628.02,Moderate,No,78.99,"$72,300","$57,110","$54,079",4112,51.12,2102,989,1541,2016,Pierce
0629.00,Moderate,No,76.95,"$72,300","$55,635","$52,682",7365,49.98,3681,1371,2234,2016,Pierce
0630.00,Moderate,No,67.50,"$72,300","$48,803","$46,212",2956,45.64,1349,607,890,2016,Pierce
0631.00,Middle,No,89.29,"$72,300","$64,557","$61,136",4270,39.58,1690,1191,1706,2016,Pierce
